level_1,level_2,level_3,level_4,level_5,level_6,description
Physical Health and Activity,General Physical Health,Body Composition,Body Fat Percentage,,,The capacity to manage and respond to an emotional experience in a socially acceptable and flexible manner.
Physical Health and Activity,General Physical Health,Strength,,,,Recognizing and understanding one's own emotions and those of others.
Physical Health and Activity,General Physical Health,Strength,Upper Body Strength,,,Recognizing and understanding one’s own emotions.
Physical Health and Activity,General Physical Health,Strength,Lower Body Strength,,,The ability to effectively and appropriately express emotions.
Physical Health and Activity,General Physical Health,Flexibility,,,,Expressing emotions through spoken or written words.
Physical Health and Activity,General Physical Health,Flexibility,Joint Flexibility,,,"Expressing emotions through facial expressions, body language, and tone of voice."
Physical Health and Activity,General Physical Health,Flexibility,Muscle Elasticity,,,"This dimension encompasses the overall physical well-being and the engagement in physical activities. It represents the ability to maintain physical health through exercise, proper nutrition, and rest, as well as the capability to engage in various physical activities."
Physical Health and Activity,Nutrition and Diet,,,,,"Represents the state of physical well-being and the absence of illness or injury. It includes factors such as body composition, strength, and flexibility."
Physical Health and Activity,Nutrition and Diet,Dietary Quality,,,,Refers to the proportion of fat and non-fat mass in the body. It is a key indicator of overall health.
Physical Health and Activity,Nutrition and Diet,Dietary Quality,Macronutrient Balance,,,"The amount of muscle tissue in the body, critical for strength and metabolic health."
Physical Health and Activity,Nutrition and Diet,Dietary Quality,Micronutrient Intake,,,The proportion of a person's weight that is made up of fat. An important indicator of health risk factors.
Physical Health and Activity,Nutrition and Diet,Caloric Intake,,,,The ability of muscles to exert force during an activity. It is a fundamental aspect of physical health.
Physical Health and Activity,Nutrition and Diet,Caloric Intake,Basal Metabolic Rate,,,"Strength in the muscles of the upper body, important for tasks involving lifting and carrying."
Physical Health and Activity,Nutrition and Diet,Caloric Intake,Energy Expenditure,,,"Strength in the muscles of the lower body, important for locomotion and power."
Physical Health and Activity,Exercise and Fitness,,,,,The range of motion available at a joint. It plays a crucial role in overall physical well-being.
Physical Health and Activity,Exercise and Fitness,Cardiovascular Fitness,,,,"The degree of movement possible at a joint, affecting overall mobility."
Physical Health and Activity,Exercise and Fitness,Cardiovascular Fitness,Aerobic Capacity,,,"The ability of muscle tissue to return to its original shape after being stretched, linked to injury prevention."
Physical Health and Activity,Exercise and Fitness,Cardiovascular Fitness,Heart Rate Recovery,,,"Focuses on dietary habits and nutritional intake that support physical health and activity. It encompasses the quality and quantity of food consumed, as well as its impact on physical well-being."
Physical Health and Activity,Exercise and Fitness,Strength Training,,,,"The measure of how well a diet meets the nutritional needs of an individual. It considers factors such as variety, balance, and richness of nutrients."
Physical Health and Activity,Exercise and Fitness,Strength Training,Resistance Training,,,"The balance of proteins, carbohydrates, and fats in the diet, crucial for maintaining energy levels and bodily functions."
Physical Health and Activity,Exercise and Fitness,Strength Training,Bodyweight Exercises,,,"The consumption of vitamins and minerals essential for health, affecting immune function and development."
Physical Health and Activity,Exercise and Fitness,Flexibility Exercises,,,,"The total number of calories consumed, which should align with the individual's energy expenditure."
Physical Health and Activity,Exercise and Fitness,Flexibility Exercises,Static Stretching,,,"The number of calories required to keep your body functioning at rest, influencing total caloric needs."
Physical Health and Activity,Exercise and Fitness,Flexibility Exercises,Dynamic Stretching,,,The number of calories used by the body in physical activity and basic metabolic functions.
Physical Health and Activity,Endurance,,,,,"Concerns the regular engagement in physical exercise to maintain or improve physical fitness. This includes cardiovascular fitness, strength training, flexibility exercises, and endurance."
Physical Health and Activity,Endurance,Muscular Endurance,,,,The ability of the heart and lungs to supply oxygen to the body during sustained physical activity.
Physical Health and Activity,Endurance,Cardiorespiratory Endurance,,,,"The maximum amount of oxygen the body can use during intense exercise, linked to endurance performance."
Physical Health and Activity,Endurance,Cardiorespiratory Endurance,Oxygen Utilization Efficiency,,,"The speed at which the heart rate returns to normal after exercise, indicating cardiovascular fitness."
Physical Health and Activity,Endurance,Cardiorespiratory Endurance,Lactic Acid Tolerance,,,Exercises designed to improve muscle strength and endurance. It involves the use of resistance to induce muscular contraction.
Physical Health and Activity,Rest and Recovery,,,,,"A form of exercise that improves muscular strength and endurance using free weights, resistance bands, or machines."
Physical Health and Activity,Rest and Recovery,Sleep Patterns,,,,"Exercises that use the individual's body weight to provide resistance against gravity, such as push-ups and squats."
Physical Health and Activity,Rest and Recovery,Sleep Patterns,REM Sleep,,,Physical activities that enhance the range of motion of muscles and joints.
Physical Health and Activity,Rest and Recovery,Sleep Patterns,Deep Sleep,,,Holding a stretch for an extended period to improve flexibility.
Physical Health and Activity,Quality of Sleep,,,,,Movement-based stretching that increases flexibility and blood flow before physical activity.
Physical Health and Activity,Quality of Sleep,Sleep Duration,,,,The ability to sustain prolonged physical or mental effort.
Physical Health and Activity,Quality of Sleep,Sleep Continuity,,,,The ability of a muscle to sustain repeated contractions against resistance for an extended period.
Physical Health and Activity,Quality of Sleep,Sleep Continuity,Sleep Onset Latency,,,The efficiency with which the body delivers oxygen and nutrients needed for muscular activity and transports waste products from the cells.
Physical Health and Activity,Quality of Sleep,Sleep Continuity,Sleep Fragmentation,,,"The capacity of cells to utilize and convert oxygen through metabolic processes, impacting energy production and endurance."
Physical Health and Activity,Recovery Strategies,,,,,"The ability of muscles to withstand and continue to function during high levels of lactic acid production, crucial for enduring intense exercise."
Physical Health and Activity,Recovery Strategies,Active Recovery,,,,"Addresses the importance of adequate rest for physical rejuvenation and recovery. It involves understanding sleep patterns, quality of sleep, and recovery strategies."
Physical Health and Activity,Recovery Strategies,Passive Recovery,,,,The cycle of sleep stages an individual undergoes during a sleep period. It affects overall restfulness and recovery.
Physical Health and Activity,Recovery Strategies,Passive Recovery,Thermal Therapy,,,"A phase of sleep involving rapid eye movement, crucial for cognitive functions and restorative processes."
Physical Health and Activity,Recovery Strategies,Passive Recovery,Hydration and Nutrition Recovery,,,"The stage of sleep that is most restorative, promoting physical recovery and health."
Physical Health and Activity,Motor Skills and Coordination,,,,,"The degree to which sleep is restful and restorative, affecting health, mood, and performance."
Physical Health and Activity,Motor Skills and Coordination,Fine Motor Skills,,,,"The total amount of time spent sleeping, impacting overall health and functioning."
Physical Health and Activity,Motor Skills and Coordination,Fine Motor Skills,Dexterity,,,"The degree to which sleep is uninterrupted and consistent, important for feeling rested."
Physical Health and Activity,Motor Skills and Coordination,Fine Motor Skills,Hand-Eye Coordination,,,"The time it takes to transition from full wakefulness to sleep, impacting the overall sleep period."
Attention and Perception,,,,,,"The occurrence of disruptions during sleep, affecting restfulness and recovery quality."
Attention and Perception,Sustained Attention,,,,,Techniques and methods used to enhance recovery from physical activity or stress.
Attention and Perception,Sustained Attention,Vigilance,,,,Low-intensity exercise following a strenuous workout to improve circulation and reduce soreness.
Attention and Perception,Sustained Attention,Vigilance,Signal Detection,,,Rest methods involving minimal physical activity to allow the body to recuperate fully.
Attention and Perception,Sustained Attention,Vigilance,Alertness,,,The use of temperature applications such as heat or ice packs to facilitate recovery and reduce pain.
Attention and Perception,Sustained Attention,Concentration,,,,Using appropriate fluids and nutrients to replenish and repair the body post-exercise.
Attention and Perception,Sustained Attention,Concentration,Mental Calculation,,,"Involves the ability to use the body effectively during physical activities, focusing on coordination, balance, and fine as well as gross motor skills."
Attention and Perception,Sustained Attention,Concentration,Reading Comprehension Focus,,,"The coordination of small muscles, in movements—usually involving the synchronization of hands and fingers with the eyes."
Attention and Perception,Selective Attention,,,,,Selective Attention is the capacity to focus on relevant stimuli while ignoring irrelevant distractions.
Attention and Perception,Selective Attention,Focus,,,,"The skill and ease in using the hands to perform complex tasks, important for precision tasks."
Attention and Perception,Selective Attention,Focus,Distractor Resistance,,,"The ability of the vision system to coordinate the information received through the eyes to control, guide, and direct the hands in the accomplishment of a given task."
Attention and Perception,Selective Attention,Focus,Target Enhancement,,,This dimension encompasses the processes involved in focusing on specific stimuli and interpreting sensory information. It involves the ability to selectively concentrate on certain elements of the environment while ignoring others and the capacity to organize and make sense of sensory input.
Attention and Perception,Selective Attention,Filtering,,,,The ability to maintain focus on a task or stimulus over an extended period of time without becoming distracted.
Attention and Perception,Selective Attention,Filtering,Intrusion Filtering,,,"The ability to maintain concentrated attention over prolonged periods of time, especially in tasks requiring continuous responsiveness to events."
Attention and Perception,Selective Attention,Filtering,Information Prioritization,,,"The ability to distinguish signal from noise over a prolonged monitoring task, demonstrating accuracy and sensitivity."
Attention and Perception,Divided Attention,,,,,The state of responsiveness to important or urgent events by maintaining high sensory awareness.
Attention and Perception,Divided Attention,Task Switching,,,,Task Switching refers to shifting attention between different tasks or mental processes.
Attention and Perception,Divided Attention,Task Switching,Switch Cost Minimization,,,"The mental effort directed towards a content, object, or task, allowing for increased focus over shorter periods compared to vigilance."
Attention and Perception,Divided Attention,Task Switching,Sequential Task Management,,,The ability to perform and maintain focus during complex mental tasks requiring arithmetic operations.
Attention and Perception,Divided Attention,Dual Tasking,,,,The ability to maintain intense focus and understanding while reading lengthy or complex material.
Attention and Perception,Divided Attention,Dual Tasking,Concurrent Processing,,,The ability to concentrate on a particular stimulus while ignoring irrelevant information in the environment.
Attention and Perception,Divided Attention,Dual Tasking,Resource Allocation,,,The act of directing attention towards a specific stimulus while ignoring distractions.
Attention and Perception,Sensory Perception,,,,,The ability to maintain focus despite the presence of competing and potentially interfering stimuli.
Attention and Perception,Sensory Perception,Visual Perception,,,,The ability to amplify the attentional resources towards the task-relevant stimuli.
Attention and Perception,Sensory Perception,Visual Perception,Depth Perception,,,The process of deciding which sensory information to focus on and which to ignore.
Attention and Perception,Sensory Perception,Visual Perception,Depth Perception,Stereopsis,The ability to block out irrelevant thoughts or noise in order to focus attention on a particular task.,
Attention and Perception,Sensory Perception,Visual Perception,Depth Perception,Motion Parallax,The skill of ranking environmental stimuli based on relevance or importance to the task at hand.,
Attention and Perception,Sensory Perception,Visual Perception,Color Perception,,,The capacity to attend to multiple stimuli or tasks simultaneously.
Attention and Perception,Sensory Perception,Visual Perception,Color Perception,Hue Discrimination,The ability to shift attention between tasks and manage multiple responsibilities effectively.,
Attention and Perception,Sensory Perception,Visual Perception,Color Perception,Brightness Perception,The ability to reduce the perceptual load when switching attention between tasks or parts of a task.,
Attention and Perception,Sensory Perception,Visual Perception,Pattern Recognition,,,"The skill of organizing and handling tasks in a fluid, sequenced order."
Attention and Perception,Sensory Perception,Visual Perception,Pattern Recognition,Facial Recognition,"Performing two or more activities at the same time, requiring the division of attention.",
Attention and Perception,Sensory Perception,Visual Perception,Pattern Recognition,Object Recognition,The capacity to interpret and respond to multiple sources of information simultaneously.,
Attention and Perception,Sensory Perception,Auditory Perception,,,,The strategic distribution of mental resources to different task demands concurrently.
Attention and Perception,Sensory Perception,Auditory Perception,Pitch Discrimination,,,"The process of recognizing, organizing, and interpreting sensory information received from the environment through sight, sound, touch, taste, and smell."
Attention and Perception,Sensory Perception,Auditory Perception,Pitch Discrimination,Tone Matching,The ability to interpret and make sense of visual information from the environment.,
Attention and Perception,Sensory Perception,Auditory Perception,Pitch Discrimination,Frequency Resolution,The ability to perceive the world in three dimensions and judge the distance of an object.,
Attention and Perception,Sensory Perception,Auditory Perception,Speech Perception,,,"The process of perceiving depth based on the visual input from both eyes, allowing for accurate depth judgment."
Attention and Perception,Sensory Perception,Auditory Perception,Speech Perception,Phoneme Recognition,The ability to perceive depth based on the relative movement of objects as one moves.,
Attention and Perception,Sensory Perception,Auditory Perception,Speech Perception,Prosody Understanding,"The ability to distinguish and identify different colors and their properties such as hue, brightness, and saturation.",
Attention and Perception,Sensory Perception,Tactile Perception,,,,The ability to differentiate between various colors on the spectrum.
Attention and Perception,Sensory Perception,Tactile Perception,Texture Discrimination,,,The ability to perceive the light intensity of different colors.
Attention and Perception,Sensory Perception,Tactile Perception,Texture Discrimination,Fine Texture Differentiation,"The ability to identify and recognize visual patterns, shapes, and structures in the environment.",
Attention and Perception,Sensory Perception,Tactile Perception,Texture Discrimination,Texture Pattern Recognition,The ability to identify and distinguish between different human faces.,
Attention and Perception,Sensory Perception,Tactile Perception,Temperature Sensation,,,The ability to recognize and categorize objects in the environment based on visual input.
Attention and Perception,Sensory Perception,Tactile Perception,Temperature Sensation,Thermal Discrimination,"The ability to identify, interpret, and attach meaning to sound stimuli.",
Attention and Perception,Sensory Perception,Tactile Perception,Temperature Sensation,Thermal Adaptation,The ability to perceive and differentiate between different pitches or tones in sounds.,
Adaptive Functioning and Life Skills,,,,,,The ability to match musical notes based on pitch.
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),,,,,The ability to distinguish between sounds of different frequencies.
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Personal Hygiene,,,,"The ability to understand and process spoken language, distinguishing words and phonemes."
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Personal Hygiene,Bathing Skills,,,"The ability to detect, differentiate, and understand distinct phonetic sounds of a language."
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Personal Hygiene,Bathing Skills,Shower Setup,"The ability to interpret the rhythm, stress, and intonation of speech.",
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Personal Hygiene,Bathing Skills,Skin Care Routine,"The ability to perceive and interpret information through touch, including texture, temperature, and pressure.",
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Dressing Skills,,,,The ability to recognize and differentiate between various surface textures through touch.
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Dressing Skills,Clothing Selection,,,The skill in distinguishing subtle differences in texture using touch sensors.
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Dressing Skills,Clothing Selection,Weather Appropriateness,The aptitude for detecting and recognizing complex patterns in textures.,
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Dressing Skills,Clothing Selection,Cultural and Situational Appropriateness,The ability to perceive changes in temperature through skin contact.,
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Feeding Skills,,,,The ability to distinguish between different temperatures and temperature changes.
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Feeding Skills,Use of Utensils,,,The process of reduced sensitivity to persistent temperature stimuli over time.
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Feeding Skills,Use of Utensils,Cutlery Mastery,The capacity to effectively manage daily living tasks and adapt to changes and challenges in one’s environment.,
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Feeding Skills,Self-Feeding Initiation,,,"Basic self-care tasks such as bathing, dressing, eating, and toileting."
Adaptive Functioning and Life Skills,Activities of Daily Living (ADLs),Feeding Skills,Self-Feeding Initiation,Meal Planning Skills,Tasks related to personal cleanliness such as bathing and brushing teeth.,
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),,,,,Ability to independently bathe and maintain body cleanliness.
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Financial Management,,,,"Ability to independently set up a shower or bath, including adjusting water temperature and gathering necessary supplies."
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Financial Management,Income Management,,,Skills related to maintaining skin hygiene and health post-bathing.
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Financial Management,Income Management,Investment Awareness,Ability to independently select appropriate clothing and dress oneself.,
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Medication Management,,,,Ability to choose appropriate clothing based on weather and occasion.
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Medication Management,Dosage Understanding,,,Selecting clothing suitable for current weather conditions.
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Medication Management,Dosage Understanding,Medication Scheduling,"Choosing attire that is culturally or situationally suitable (e.g., formal events).",
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Housekeeping Skills,,,,"Ability to feed oneself, including the use of utensils appropriately."
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Housekeeping Skills,Cleaning Routines,,,"Skills related to using forks, knives, and spoons correctly."
Adaptive Functioning and Life Skills,Instrumental Activities of Daily Living (IADLs),Housekeeping Skills,Cleaning Routines,Deep Cleaning Skills,Advanced skills in using cutlery for different types of food.,
Adaptive Functioning and Life Skills,Occupational Skills,,,,,Ability to begin and manage feeding oneself without assistance.
Adaptive Functioning and Life Skills,Occupational Skills,Job Task Proficiency,,,,Ability to plan and prepare meals for oneself.
Adaptive Functioning and Life Skills,Occupational Skills,Job Task Proficiency,Task Planning,,,"More complex activities related to independent living, including managing finances, medication management, housekeeping, and transportation."
Adaptive Functioning and Life Skills,Occupational Skills,Job Task Proficiency,Task Planning,Prioritization Techniques,"Ability to budget, manage money, and plan finances.",
Adaptive Functioning and Life Skills,Occupational Skills,Workplace Communication,,,,Understanding and managing regular income and sources of revenue.
Adaptive Functioning and Life Skills,Occupational Skills,Workplace Communication,Conflict Resolution,,,Utilizing communication strategies that foster trust.
Adaptive Functioning and Life Skills,Occupational Skills,Workplace Communication,Conflict Resolution,Mediation Skills,Basic understanding of investments and how they can impact financial health.,
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,,,,,Skills necessary to correctly administer medications as prescribed.
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,Hobby Engagement,,,,Knowledge of correct dosages and timing for medication intake.
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,Hobby Engagement,Skill Development in Hobbies,,,Ability to create and follow a schedule for taking medications.
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,Hobby Engagement,Skill Development in Hobbies,Resource Utilization,Ability to maintain a clean and organized living space.,
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,Group Activity Participation,,,,Developing and adhering to a regular cleaning schedule.
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,Group Activity Participation,Social Skills in Group Settings,,,Ability to perform thorough cleaning tasks beyond regular upkeep.
Adaptive Functioning and Life Skills,Leisure and Recreational Skills,Group Activity Participation,Social Skills in Group Settings,Leadership in Groups,"Skills related to maintaining employment, such as job performance, interactions with coworkers and supervisors, and task efficiency.",
Adaptive Functioning and Life Skills,Safety and Health Management,,,,,Ability to complete work tasks accurately and efficiently.
Adaptive Functioning and Life Skills,Safety and Health Management,Personal Safety Awareness,,,,Ability to organize and manage tasks logically and efficiently.
Adaptive Functioning and Life Skills,Safety and Health Management,Personal Safety Awareness,Emergency Response Skills,,,Skills in determining the order and importance of tasks to optimize efficiency.
Adaptive Functioning and Life Skills,Safety and Health Management,Personal Safety Awareness,Emergency Response Skills,First Aid Knowledge,Effective communication with coworkers and supervisors.,
Adaptive Functioning and Life Skills,Safety and Health Management,Health Literacy,,,,Skills in managing and resolving workplace conflicts effectively.
Adaptive Functioning and Life Skills,Safety and Health Management,Health Literacy,Understanding Health Information,,,Ability to facilitate discussions and resolve disputes between parties.
Adaptive Functioning and Life Skills,Safety and Health Management,Health Literacy,Understanding Health Information,Digital Health Literacy,"The ability to utilize free time effectively, engage in hobbies, and participate in group or individual recreational activities.",
Adaptive Functioning and Life Skills,Social and Community Participation,,,,,Ability to pursue individual hobbies regularly.
Adaptive Functioning and Life Skills,Social and Community Participation,Community Involvement,,,,Improving and advancing personal skills related to chosen hobbies.
Adaptive Functioning and Life Skills,Social and Community Participation,Community Involvement,Volunteer Participation,,,Ability to find and use resources or tools to advance skills in hobbies.
Adaptive Functioning and Life Skills,Social and Community Participation,Community Involvement,Volunteer Participation,Organizing Events,Engaging in recreational activities with others.,
Adaptive Functioning and Life Skills,Social and Community Participation,Social Norms Adherence,,,,"Ability to communicate, cooperate, and participate actively in group activities."
Adaptive Functioning and Life Skills,Social and Community Participation,Social Norms Adherence,Etiquette Understanding,,,Skills in leading group activities and taking initiative.
Adaptive Functioning and Life Skills,Social and Community Participation,Social Norms Adherence,Etiquette Understanding,Cross-Cultural Etiquette,"The ability to maintain personal safety and health, including recognizing dangerous situations and the knowledge of how to access medical care.",
Adaptive Functioning and Life Skills,Financial Management,,,,,"Ability to independently set up a shower or bath, including adjusting water temperature and gathering necessary supplies."
Adaptive Functioning and Life Skills,Financial Management,Budgeting Skills,,,,Understanding and recognizing potentially dangerous situations.
Adaptive Functioning and Life Skills,Financial Management,Budgeting Skills,Tracking Expenses,,,Ability to react appropriately in emergency situations.
Adaptive Functioning and Life Skills,Financial Management,Budgeting Skills,Tracking Expenses,Expense Analysis,Basic training and understanding of first aid procedures.,
Adaptive Functioning and Life Skills,Transportation and Mobility,,,,,Knowledge and skills to manage one's health and access medical care.
Adaptive Functioning and Life Skills,Transportation and Mobility,Public Transportation Use,,,,Ability to comprehend and use health-related information effectively.
Adaptive Functioning and Life Skills,Transportation and Mobility,Public Transportation Use,Route Planning,,,Skills to locate and evaluate health information from digital resources.
Adaptive Functioning and Life Skills,Transportation and Mobility,Public Transportation Use,Route Planning,Transfer Coordination,"Ability to engage and participate in community and social settings, including following social norms and contributing to social groups.",
Adaptive Functioning and Life Skills,Transportation and Mobility,Driving Proficiency,,,,Participation in community activities and events.
Adaptive Functioning and Life Skills,Transportation and Mobility,Driving Proficiency,Road Safety Awareness,,,Engaging in volunteer activities within the community.
Adaptive Functioning and Life Skills,Transportation and Mobility,Driving Proficiency,Road Safety Awareness,Defensive Driving Skills,Skills related to planning and coordinating community events.,
Motivation and Goal-Directed Behavior,,,,,,Understanding and adhering to social conventions and norms.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,,,,,Knowledge of appropriate behaviors and practices in various social situations.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,,,,Understanding and adapting to social norms in different cultural contexts.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,,,"Skills and judgment to manage money, budget, and plan financially for the future."
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,Exploration,Ability to create and maintain a personal or household budget.,
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,Exploration,Active Exploration,Monitoring and recording personal or household expenditures.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,Exploration,Passive Exploration,Ability to analyze and make informed decisions about spending patterns.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,Questioning,"Ability to move safely and efficiently within different environments, including using public transportation or driving if applicable.",
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,Questioning,Clarifying Questions,Ability to utilize public transportation effectively and safely.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Curiosity-driven Motivation,Questioning,Expansive Questions,Ability to plan and navigate routes using public transport systems.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,,,Skills in managing transfers between different modes of transport.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,Playfulness,Skills and knowledge required to drive safely and adhere to traffic laws.,
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,Playfulness,Creative Playfulness,Understanding and adhering to traffic rules and safety practices.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,Playfulness,Social Playfulness,Ability to anticipate and react to potential hazards on the road.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,Satisfaction,"Motivation driven by internal rewards, where activities are performed for personal satisfaction or interest.",
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,Satisfaction,Completion Satisfaction,Motivation driven by genuine interest and enjoyment in the task itself.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Interest-based Motivation,Enjoyment-driven Motivation,Satisfaction,Process Satisfaction,Motivation driven by the desire to explore and learn new things out of curiosity.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,,,,Motivation to engage in activities that involve discovering new experiences or information.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,,,Seeking hands-on activities to gain firsthand experience and understanding.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,Skill Development,Gaining knowledge or experience through observation or listening rather than direct interaction.,
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,Skill Development,Skill Refinement,Motivation to inquire and seek answers or deeper understanding.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,Skill Development,Skill Expansion,Asking questions to gain a clearer understanding of a subject or situation.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,Continual Learning,Inquiring in ways that broaden the scope of understanding beyond immediate facts.,
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,Continual Learning,Formal Learning,Motivation arising from the enjoyment and fun experienced during the activity.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Mastery-oriented Motivation,Continual Learning,Informal Learning,Engaging in activities with a sense of play and enjoyment.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,,,Expressing creativity and imagination through playful activities.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,Adaptability,Engaging in fun and interactive activities with others.,
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,Adaptability,Flexible Thinking,Feeling of contentment and fulfillment gained from engaging in tasks.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,Adaptability,Strategy Shifting,Deriving pleasure from finishing tasks or projects.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,Persistence through Failure,"Enjoyment derived during the process of engaging in tasks, regardless of the outcome.",
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,Persistence through Failure,Emotional Perseverance,Motivation that arises from finding pleasure in overcoming challenges.
Motivation and Goal-Directed Behavior,Intrinsic Motivation,Challenge-based Motivation,Resilience-driven Motivation,Persistence through Failure,Cognitive Perseverance,Motivation to develop competence and master new skills.
Motivation and Goal-Directed Behavior,Extrinsic Motivation,,,,,Motivation to enhance and acquire new competencies or skills.
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,,,,Focusing on improving and polishing existing skills.
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,Monetary Incentives,,,Acquiring completely new skills to broaden expertise and capabilities.
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,Monetary Incentives,Bonuses,Commitment to ongoing self-improvement and education.,
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,Monetary Incentives,Allowances,Engaging in structured educational programs or courses.,
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,Material Incentives,,,"Learning that occurs outside formal educational settings, such as through reading or experiences."
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,Material Incentives,Gifts,Motivation to bounce back and stay determined after encountering difficulties.,
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Reward-based Motivation,Material Incentives,Privileges,Adjusting strategies and approaches in response to challenges.,
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,,,,The ability to adapt thoughts and solutions when facing new challenges.
Motivation and Goal-Directed Behavior,Extrinsic Motivation,Recognition-based Motivation,Status-oriented Motivation,,,Changing strategies or approaches when current ones are ineffective.
